Date,Open,High,Low,Close,Adj_Close,Volume,Daily_Returns,Moving_Average,Rolling_Std,Close_lag_1,Close_lag_2,Close_lag_3,Close_lag_4,Close_lag_5,Close_lag_6,Close_lag_7,Close_mean_5,Close_std_5,Close_mean_10,Close_std_10,Close_mean_20,Close_std_20,Close_SMA_5,Close_EMA_5,Close_SMA_10,Close_EMA_10,Close_SMA_20,Close_EMA_20,Close_range_5,Close_range_10,Close_range_20,Close_percentile_25_5,Close_percentile_75_5,Close_percentile_25_10,Close_percentile_75_10,Close_percentile_25_20,Close_percentile_75_20,Close_autocorr_5,Close_volume_crosscorr_5,Close_autocorr_10,Close_volume_crosscorr_10,Close_autocorr_20,Close_volume_crosscorr_20,RSI,MACD,Bollinger_Bands,Volume_SMA_5,Volume_EMA_5,Bid_Ask_Spread_5,Volume_SMA_10,Volume_EMA_10,Bid_Ask_Spread_10,Volume_SMA_20,Volume_EMA_20,Bid_Ask_Spread_20,Month,DayOfWeek,Monthly_Mean_Close_5,DayOfWeek_Mean_Close_5,Monthly_Mean_Close_10,DayOfWeek_Mean_Close_10,Monthly_Mean_Close_20,DayOfWeek_Mean_Close_20
2014-06-13,64.699997,64.970001,63.830002,64.5,64.431641,29419000,0.0032664332980800737,63.81999979999999,1.2032725580228485,65.779999,62.880001,62.5,63.189999,63.34,62.869999,63.080002,63.76999979999998,1.3522569430403018,63.527000099999995,0.967207094106699,64.46749985,1.5579128569148455,63.76999979999998,64.10260227449614,63.527000099999995,63.79181391963901,64.46749985,65.20571115413534,3.2799990000000037,3.2799990000000037,5.099997999999999,62.880001,64.5,62.930001250000004,63.7075015,63.272498999999996,65.42750175,0.24389365750043235,-0.11750154914991058,0.2841749164180963,0.05819445878755385,0.7696739974531009,0.24917674405190499,67.55033408654975,0.834843964305719,6.073862489393122,40214400.0,37436158.53317267,1.291999600000004,39375250.0,38749239.053978175,1.3019999000000126,39481625.0,39956599.039953485,1.3229999000000063,6,4,182.69485301470587,195.86817281092445,182.69485301470587,195.86817281092445,182.69485301470587,195.86817281092445
2014-06-16,64.160004,64.879997,63.75,64.190002,64.121971,31046000,-0.004806170542635546,63.930999799999995,1.1783641450011049,64.5,65.779999,62.880001,62.5,63.189999,63.34,62.869999,63.97000039999998,1.318559353992572,63.5630001,0.9862503307428222,64.46749985,1.5579128569148455,63.97000039999998,64.13196180037357,63.5630001,63.871371169330075,64.46749985,65.20571115413534,3.2799990000000037,3.2799990000000037,5.099997999999999,62.880001,64.5,62.930001250000004,63.9775015,63.272498999999996,65.42750175,0.1451820250524213,-0.025545613593632742,0.3520626614624218,-0.05541308139122457,0.7696739974531009,0.24917674405190499,67.55033408654975,0.834843964305719,6.073862489393122,36953200.0,35289561.11843291,1.209998799999994,38209850.0,37210145.98948539,1.3359991000000093,39481625.0,39956599.039953485,1.3229999000000063,6,0,182.69485301470587,195.99311770155896,182.69485301470587,195.99311770155896,182.69485301470587,195.99311770155896
2014-06-17,64.099998,64.879997,63.93,64.400002,64.33174100000001,27715000,0.003271537520749712,64.0840001,1.123339662297748,64.190002,64.5,65.779999,62.880001,62.5,63.189999,63.34,64.35000079999998,1.0315514722987487,63.6730004,1.0145940280621513,64.46749985,1.5579128569148455,64.35000079999998,64.22176998880799,63.6730004,63.97512514653328,64.46749985,65.20571115413534,2.8999980000000036,3.2799990000000037,5.099997999999999,64.190002,64.5,62.930001250000004,64.347502,63.272498999999996,65.42750175,-0.7392116399738152,0.3117669271161613,0.37881494841368507,-0.1350007480697586,0.7696739974531009,0.24917674405190499,67.55033408654975,0.834843964305719,6.073862489393122,34007800.0,32751667.126485772,1.133998599999991,36456000.0,35346540.7977759,1.269999100000021,39481625.0,39956599.039953485,1.3229999000000063,6,1,182.69485301470587,196.73281671830992,182.69485301470587,196.73281671830992,182.69485301470587,196.73281671830992
2014-06-18,64.489998,65.75,64.050003,65.599998,65.530472,35570000,0.018633477682190147,64.3099999,1.1827924754591466,64.400002,64.190002,64.5,65.779999,62.880001,62.5,63.189999,64.89400019999998,0.7379550480911613,63.925,1.1542791901834992,64.46749985,1.5579128569148455,64.89400019999998,64.6827584359851,63.925,64.28949474762935,64.46749985,65.20571115413534,1.5899969999999968,3.2799990000000037,5.099997999999999,64.400002,65.599998,62.9575005,64.4750005,63.272498999999996,65.42750175,-0.1678858983752283,0.87759008155916,0.4076162678223946,-0.14594833173374833,0.7696739974531009,0.24917674405190499,67.55033408654975,0.834843964305719,6.073862489393122,33598400.0,33694340.53352662,1.1639981999999947,36413400.0,35389774.199155316,1.2859987000000217,39481625.0,39956599.039953485,1.3229999000000063,6,2,182.69485301470587,197.38672156967203,182.69485301470587,197.38672156967203,182.69485301470587,197.38672156967203
2014-06-19,65.459999,65.58000200000001,64.209999,64.339996,64.271805,34245000,-0.01920734814656544,64.4249996,1.1158071717141471,65.599998,64.400002,64.190002,64.5,65.779999,62.880001,62.5,64.60599959999998,0.5669029158567008,64.0719997,1.0971857683298563,64.46749985,1.5579128569148455,64.60599959999998,64.5682427760239,64.0719997,64.29915282772805,64.46749985,65.20571115413534,1.4099959999999925,3.2799990000000037,5.099997999999999,64.339996,64.5,63.22749925,64.4750005,63.272498999999996,65.42750175,-0.2808016203037572,0.6064757137248731,0.34523260559640456,-0.24423148657285934,0.7696739974531009,0.24917674405190499,67.55033408654975,0.834843964305719,6.073862489393122,31599000.0,33878313.821135715,1.2579986000000005,36616200.0,35170842.58080207,1.3129992000000215,39481625.0,39956599.039953485,1.3229999000000063,6,3,182.69485301470587,197.07025696145615,182.69485301470587,197.07025696145615,182.69485301470587,197.07025696145615
2014-06-20,64.459999,64.809998,63.349998,64.5,64.431641,46466000,0.002486851258119538,64.6249996,0.8885213934796117,64.339996,65.599998,64.400002,64.190002,64.5,65.779999,62.880001,64.60599959999998,0.5669029158567008,64.1879997,1.0722328824586471,64.46749985,1.5579128569148455,64.60599959999998,64.54546049939312,64.1879997,64.33720503111893,64.46749985,65.20571115413534,1.4099959999999925,3.2799990000000037,5.099997999999999,64.339996,64.5,63.43999975,64.5,63.272498999999996,65.42750175,-0.3141640339282537,0.167788034777079,0.298545645635982,-0.18216301724193543,0.7696739974531009,0.24917674405190499,67.55033408654975,0.834843964305719,6.073862489393122,35008400.0,38080606.9483659,1.3219987999999887,37611400.0,37310806.129132524,1.3069992000000212,39481625.0,39956599.039953485,1.3229999000000063,6,4,182.69485301470587,195.86817281092445,182.69485301470587,195.86817281092445,182.69485301470587,195.86817281092445
2014-06-23,64.32,65.660004,64.220001,65.370003,65.30072,34560000,0.013488418604651109,64.8739998,0.666269161162675,64.5,64.339996,65.599998,64.400002,64.190002,64.5,65.779999,64.84199979999997,0.5953323408048892,64.4060001,1.0683858462413218,64.46749985,1.5579128569148455,64.84199979999997,64.8205872420214,64.4060001,64.53139371924881,64.46749985,65.20571115413534,1.260002,3.2799990000000037,5.099997999999999,64.400002,65.370003,64.2275005,65.15250225,63.272498999999996,65.42750175,-0.5946645163741802,-0.007613567828531749,0.14813907789757183,-0.06101298468867613,0.7696739974531009,0.24917674405190499,67.55033408654975,0.834843964305719,6.073862489393122,35711200.0,36905878.997938216,1.3840000000000003,36332200.0,36793594.196488425,1.2969994000000185,39481625.0,39956599.039953485,1.3229999000000063,6,0,182.69485301470587,195.99311770155896,182.69485301470587,195.99311770155896,182.69485301470587,195.99311770155896
2014-06-25,65.58000200000001,67.480003,65.57,67.440002,67.368523,44308000,0.026171652066773632,65.03500050000001,1.0226576971597474,65.370003,64.5,64.339996,65.599998,64.400002,64.190002,64.5,65.44999979999997,1.237297029822767,64.90000030000002,1.2204281589326913,64.46749985,1.5579128569148455,65.44999979999997,65.69431669452736,64.90000030000002,65.07490410767603,64.46749985,65.20571115413534,3.1000060000000076,4.560001000000007,5.099997999999999,64.5,65.599998,64.3549975,65.54249924999999,63.272498999999996,65.42750175,0.2730171935293988,0.2954599262195011,-0.05817331355597221,0.43247880413721124,0.7696739974531009,0.24917674405190499,67.55033408654975,0.834843964305719,6.073862489393122,39029800.0,39374923.31816843,1.5760012000000074,36518800.0,38197756.3327564,1.35499990000001,39481625.0,39956599.039953485,1.3229999000000063,6,2,182.69485301470587,197.38672156967203,182.69485301470587,197.38672156967203,182.69485301470587,197.38672156967203
2014-06-26,68.0,68.0,66.900002,67.129997,67.058846,47714000,-0.004596752532717963,65.31900010000001,1.1756741442939185,67.440002,65.370003,64.5,64.339996,65.599998,64.400002,64.190002,65.75599959999997,1.453902292456181,65.32499990000001,1.17809854002359,64.46749985,1.5579128569148455,65.75599959999997,66.17309276888237,65.32499990000001,65.45699683588052,64.46749985,65.20571115413534,3.1000060000000076,3.25,5.099997999999999,64.5,67.129997,64.42500150000001,65.73499875,63.272498999999996,65.42750175,0.7329212706326914,0.5240324546664135,0.544866726551252,0.6829725264017319,0.7696739974531009,0.24917674405190499,67.55033408654975,0.834843964305719,6.073862489393122,41458600.0,42155870.011003576,1.4560014000000052,37528500.0,39967062.00193415,1.3099998,39481625.0,39956599.039953485,1.3229999000000063,6,3,182.69485301470587,197.07025696145615,182.69485301470587,197.07025696145615,182.69485301470587,197.07025696145615
2014-06-27,67.309998,67.699997,66.839996,67.599998,67.528351,46461000,0.007001355891614214,65.62899990000003,1.333794867538781,67.129997,67.440002,65.370003,64.5,64.339996,65.599998,64.400002,66.40799999999999,1.3897003993690689,65.50699980000002,1.3795570169866604,64.46749985,1.5579128569148455,66.40799999999999,66.64887092604917,65.50699980000002,65.85380435597965,64.46749985,65.20571115413534,3.0999979999999994,3.4099959999999925,5.099997999999999,65.370003,67.440002,64.42500150000001,66.74749725000001,63.272498999999996,65.42750175,0.7095738592137861,0.36979537726594425,0.7417123339740476,0.7402478629850174,0.7696739974531009,0.24917674405190499,67.55033408654975,0.834843964305719,6.073862489393122,43901800.0,43591345.02914747,1.354001000000011,37750400.0,41169508.12087909,1.3059997999999808,39481625.0,39956599.039953485,1.3229999000000063,6,4,182.69485301470587,195.86817281092445,182.69485301470587,195.86817281092445,182.69485301470587,195.86817281092445
2014-06-30,67.459999,67.91999799999999,67.129997,67.290001,67.218681,27102800,-0.004585754573542933,65.9389998,1.322383750658547,67.599998,67.129997,67.440002,65.370003,64.5,64.339996,65.599998,66.96600019999998,0.9090805035896172,65.78599990000001,1.4343109918492234,64.65650000000001,1.6614837810645169,66.96600019999998,66.86262380511069,65.78599990000001,66.11884994294596,64.65650000000001,65.43185981221004,2.2299950000000024,3.4099959999999925,5.099997999999999,67.129997,67.440002,64.42500150000001,67.25,63.272498999999996,65.64499825,-0.3862943866811465,0.36855506037146335,0.7638387462895272,0.4268481425658051,0.8025996139896966,0.12002338946102985,65.35173377778227,0.8833482588994741,6.477656288508577,40029160.0,38094061.225571044,1.2200011999999845,37518780.0,38573541.24816346,1.2709999999999866,38447015.0,38561942.04931721,1.2864999499999996,6,0,182.69485301470587,195.99311770155896,182.69485301470587,195.99311770155896,182.69485301470587,195.99311770155896
2014-07-01,67.58000200000001,68.440002,67.389999,68.059998,67.98786199999999,33243000,0.011442963123153849,66.30499940000001,1.355189659545392,67.290001,67.599998,67.129997,67.440002,65.370003,64.5,64.339996,67.50399919999998,0.3564123146087402,66.1729995,1.4772874297190492,64.8679998,1.8130534744642037,67.50399919999998,67.26180188975843,66.1729995,66.4761078862988,64.8679998,65.71328419613819,0.9300009999999901,3.720001999999994,5.559997999999993,67.290001,67.599998,64.71750075,67.40250175,63.272498999999996,66.11749850000001,-0.5763516473898891,-0.2725471404216456,0.7609434999773366,0.2232375336199902,0.8314816662601061,0.0587527513869007,68.06904064982814,0.9706243685961624,7.0685837406975836,39765760.0,36476824.66176538,1.1420011999999957,37738480.0,37592483.571312904,1.2630005999999838,37974165.0,37992382.961316064,1.2994998500000179,7,1,194.8116230209423,196.73281671830992,194.8116230209423,196.73281671830992,194.8116230209423,196.73281671830992
2014-07-02,68.040001,68.300003,65.790001,66.449997,66.37957,41895000,-0.02365561338982114,66.38999930000001,1.3325246972925957,68.059998,67.290001,67.599998,67.129997,67.440002,65.370003,64.5,67.30599819999999,0.595592555362102,66.37799900000002,1.339749681431024,65.0254997,1.8064804307369373,67.30599819999999,66.99117614578938,66.37799900000002,66.47131299273272,65.0254997,65.79124899038436,1.610000999999997,3.720001999999994,5.559997999999993,67.129997,67.599998,65.42750175,67.40250175,63.30249975,66.619997,-0.9020505732917358,-0.28265240424590937,0.678535434498731,0.04440082618306081,0.8118536146522383,0.13796963158013112,58.049079764077504,0.8790299845431235,7.042957298525941,39283160.0,38283044.050639495,1.2620009999999837,39156480.0,38382579.629555464,1.4190010999999885,37806240.0,38405388.86110178,1.3445001000000047,7,2,194.8116230209423,197.38672156967203,194.8116230209423,197.38672156967203,194.8116230209423,197.38672156967203
2014-07-03,66.860001,67.0,65.760002,66.290001,66.21974200000001,25203200,-0.0024077653457229564,66.5849998,1.125849447209727,66.449997,68.059998,67.290001,67.599998,67.129997,67.440002,65.370003,67.137999,0.7548306432594992,66.4469993,1.3127245017753844,65.18599965000001,1.7666926719314746,67.137999,66.75743721235416,66.4469993,66.43807802796614,65.18599965000001,65.84347779072488,1.7699969999999894,3.720001999999994,5.559997999999993,66.449997,67.599998,65.6000025,67.40250175,63.9775015,66.619997,0.15445281056082363,0.2168986211615015,0.6951156473000526,0.02998616189387571,0.802221930173565,0.05862978739253758,57.16877179673328,0.7821525836286582,6.887836057518854,34781000.0,33922837.02354419,1.2900009999999895,38119800.0,35966764.70726632,1.3730012000000045,37266600.0,37022869.14631276,1.329499950000013,7,3,194.8116230209423,197.07025696145615,194.8116230209423,197.07025696145615,194.8116230209423,197.07025696145615
2014-07-07,66.300003,66.57,65.120003,65.290001,65.220802,28745000,-0.015085231330740245,66.6639999,0.9817909014790454,66.290001,66.449997,68.059998,67.290001,67.599998,67.129997,67.440002,66.6759996,1.050418191009579,66.5419998,1.1699070128310942,65.30699975000002,1.6804916844729556,66.6759996,66.26827243627002,66.5419998,66.2279444235646,65.30699975000002,65.7860626137945,2.7699969999999894,3.559997999999993,5.559997999999993,66.290001,67.290001,65.6000025,67.40250175,64.3024975,66.619997,0.48711165751993707,0.12911685224488875,0.4805777800252501,0.06658585834108931,0.7744313540916093,0.009654770229367261,51.98240822504803,0.6103142897287057,6.551762738687792,31237800.0,32196822.995200906,1.4080001999999752,37569800.0,34644958.40759135,1.381000599999993,37093000.0,36164160.47124871,1.3469999000000001,7,0,194.8116230209423,195.99311770155896,194.8116230209423,195.99311770155896,194.8116230209423,195.99311770155896
2014-07-10,63.310001,65.339996,63.049999,64.870003,64.801247,44422000,-0.0015391411183754977,66.0709995,1.6097022654323003,65.290001,66.290001,66.449997,68.059998,67.290001,67.599998,67.129997,66.192,1.2376248866300483,66.5790001,1.102031541293507,65.38349990000002,1.6199711890563848,66.192,65.80217031842285,66.5790001,65.9797002013338,65.38349990000002,65.69183542014994,3.189994999999996,3.189994999999996,5.559997999999993,65.290001,66.449997,65.6000025,67.40250175,64.3850005,66.619997,0.84485625095473,-0.22639787240969916,0.469088140417068,0.15224695594243773,0.7513880127144132,-0.011093572528946383,49.977909432819466,0.4361776429070261,6.315810409699289,34701640.0,36271989.58698005,1.707999399999963,37365400.0,36432291.825445585,1.4640003000000092,37488400.0,37013573.58000724,1.385499749999994,7,3,194.8116230209423,197.07025696145615,194.8116230209423,197.07025696145615,194.8116230209423,197.07025696145615
2014-07-11,65.279999,66.589996,64.790001,66.339996,66.269684,39212000,0.022660597071346045,65.9919994,1.5708718635078915,64.870003,65.290001,66.290001,66.449997,68.059998,67.290001,67.599998,65.8479996,0.718969114780914,66.6759994,1.0236981972814283,65.54099975000001,1.5469688689770114,65.8479996,65.98144870108433,66.6759994,66.04550038688268,65.54099975000001,65.75800173111763,1.5799939999999992,3.189994999999996,5.559997999999993,65.290001,66.339996,66.30249975000001,67.40250175,64.4750005,66.619997,0.005895213750372186,-0.15779640451314775,0.6228798574829161,0.11017955118118081,0.6988097906214008,0.10149091750446869,56.200396736692674,0.426990555555804,6.031194969496255,35895440.0,37252010.30727828,1.8579977999999642,37830600.0,36939945.02133222,1.4999995000000297,37081400.0,37237996.00041804,1.3984994499999885,7,4,194.8116230209423,195.86817281092445,194.8116230209423,195.86817281092445,194.8116230209423,195.86817281092445
2014-07-14,67.129997,68.16999799999999,66.900002,67.900002,67.82803299999999,38537000,0.02351531646158067,66.02199979999999,1.6074327318930368,66.339996,64.870003,65.290001,66.290001,66.449997,68.059998,67.290001,66.1380006,1.172121626797901,66.72199939999999,1.07108171615092,65.81099985000002,1.4568956182329527,66.1380006,66.62097397155597,66.72199939999999,66.38391061200377,65.81099985000002,65.97517739722052,3.0299990000000037,3.189994999999996,5.179996999999993,65.290001,66.339996,66.30249975000001,67.52249875,64.5,67.169998,0.32958666538672143,-0.028082786665636742,0.5134186886213685,0.06096347742928853,0.6081490704313869,0.21274034864162625,61.54421045055083,0.5478614033511064,5.680024789107961,35223840.0,37680345.230918705,1.6099965999999455,37253500.0,37231376.277600184,1.4359988000000072,36886150.0,37369700.96001953,1.3954993499999802,7,0,194.8116230209423,195.99311770155896,194.8116230209423,195.99311770155896,194.8116230209423,195.99311770155896
